id,Title,State,Created At,Updated At,Assignee,isPR,Author,milestone
1822,Peak parameter vs log value plots,closed,2009-10-09,2015-06-03,mantid-roman,N,NickDraper,Iteration 24
1821,Integrate automatic peak finding into the user interface,closed,2009-10-09,2015-06-03,mantid-roman,N,NickDraper,Iteration 24
1820,Common Fit Properties for a Peak fit Fn,closed,2009-10-09,2015-06-03,mantid-roman,N,NickDraper,Iteration 21
1819,User defined fit functions Dialog box,closed,2009-10-09,2015-06-03,mantid-roman,N,NickDraper,Iteration 24
1818,Python Curve Fits,closed,2009-10-09,2015-06-03,martyngigg,N,NickDraper,Release 2.5
1817,Fit including convolution,closed,2009-10-09,2015-06-03,mantid-roman,N,NickDraper,Iteration 22
1816,Allow an instrument level resolution function to be defined.,closed,2009-10-09,2015-06-03,NickDraper,N,NickDraper,Release 2.2
1815,Instrument Parameter functions including simple formulas,closed,2009-10-09,2015-06-03,Anders-Markvardsen,N,NickDraper,Iteration 22
1814,Single peak and multi BG (multiple workspace) Fitting,closed,2009-10-09,2015-06-03,mantid-roman,N,NickDraper,Iteration 30
1813,Multi peak + shared Background Fitting,closed,2009-10-09,2015-06-03,mantid-roman,N,NickDraper,Iteration 21
1812,Mantid MuParser Wrapper,closed,2009-10-09,2015-06-03,NickDraper,N,NickDraper,Release 2.2
1811,"Curve fit parameters - error bars, chi2, function, covarience matrix",closed,2009-10-09,2015-06-03,Anders-Markvardsen,N,NickDraper,Iteration 21
1810,SANS: Add a log box for the centre finding tab,closed,2009-10-09,2015-06-03,martyngigg,N,martyngigg,Iteration 20
1809,Contrained and Tied Parameters,closed,2009-10-09,2015-06-03,Anders-Markvardsen,N,NickDraper,Iteration 21
1808,Plot curve fit guess,closed,2009-10-09,2015-06-03,mantid-roman,N,NickDraper,Iteration 21
1807,Add a cubic spline algorithm,closed,2009-10-09,2015-06-03,mantid-roman,N,NickDraper,Iteration 20
1806,Muon grouping changes,closed,2009-10-09,2015-06-03,mantid-roman,N,NickDraper,Iteration 20
1805,Further work on peak finding and stripping,closed,2009-10-09,2015-06-03,,N,mantid-builder,Release 3.2
1804,Slow loading of recently generated NexusProcessed files,closed,2009-10-09,2015-06-03,martyngigg,N,mantid-builder,Iteration 20
1803,seperate the Intrument view control from Mantidplot,closed,2009-10-07,2015-06-03,NickDraper,N,NickDraper,Iteration 26
1802,Take the improved zoom control from the new version of qtiplot,closed,2009-10-07,2015-06-03,,N,NickDraper,Iteration 23
1801,Highlight monitors in MantidMatrix,closed,2009-10-07,2015-06-03,KarlPalmen,N,NickDraper,Iteration 30
1800,Python Algorithms,closed,2009-10-07,2015-06-03,martyngigg,N,NickDraper,Iteration 21
1799,PlotWorkspace expansions for multiple workspaces,closed,2009-10-07,2015-06-03,martyngigg,N,NickDraper,Iteration 21
1798,Multiple plots of different WS,closed,2009-10-07,2015-06-03,,N,NickDraper,Iteration 20
1797,Graph axes do not resize when an underling workspace is updated,closed,2009-10-07,2015-06-03,martyngigg,N,NickDraper,Iteration 22
1796,Improve NumPy integration,closed,2009-10-07,2015-06-03,martyngigg,N,NickDraper,Iteration 24
1795,Workspace Algebra & other Python enchancements,closed,2009-10-07,2015-06-03,martyngigg,N,NickDraper,Iteration 21
1794,Immediate Script Window in Mantidplot,closed,2009-10-07,2015-06-03,martyngigg,N,NickDraper,Iteration 20
1793,Intergrate Mantid funcionality into the MantidPlot menus and tool bars,closed,2009-10-07,2015-06-03,,N,NickDraper,Iteration 21
1792,Wire up Modes UI to script actions,closed,2009-10-07,2015-06-03,martyngigg,N,NickDraper,Iteration 24
1791,Write a GetEi algorithm,closed,2009-10-07,2015-06-03,,N,mantid-builder,Iteration 20
1790,Find how to use Mantid tools to find monitor peaks,closed,2009-10-07,2015-06-03,,N,mantid-builder,Iteration 21
1789,Read in detector information from .raw and .dat files,closed,2009-10-07,2015-06-03,,N,mantid-builder,Iteration 20
1788,FindPeaks fails if there are any NaNs in a spectrum,closed,2009-10-07,2015-06-03,,N,mantid-builder,Iteration 21
1787,Build some exception handling into our OpenMP directives,closed,2009-10-07,2015-06-03,,N,mantid-builder,Iteration 20
1786,Peak fitting errorbar/covariance analysis and output,closed,2009-10-07,2015-06-03,Anders-Markvardsen,N,Anders-Markvardsen,Iteration 21
1785,Clean up use of BoundedValidator in CurveFitting,closed,2009-10-07,2015-06-03,Anders-Markvardsen,N,Anders-Markvardsen,Iteration 20
1784,ConvertUnits crash when converting to DeltaE,closed,2009-10-06,2015-06-03,,N,mantid-builder,Iteration 20
1783,Windows-style paths in the properties file causes problems,closed,2009-10-05,2015-06-03,,N,martyngigg,Iteration 20
1782,Wiener filter smoothing,closed,2009-10-05,2015-06-03,mantid-roman,N,mantid-roman,Release 3.3
1781,Include CurveFitting headers in the Windows installer,closed,2009-10-02,2015-06-03,,N,martyngigg,Iteration 20
1780,GroupWorkspace algorithm can't group a Workspace and a Workspace group in Python,closed,2009-10-01,2015-06-03,,N,martyngigg,Iteration 22
1779,Update NeXus libraries,closed,2009-09-30,2015-06-03,FreddieAkeroyd,N,mantid-builder,Iteration 20
1778,LoadLog - Use the alternate file stream to speed up searching for log files,closed,2009-09-30,2015-06-03,,N,NickDraper,Iteration 21
1777,Locate and eliminate memory leaks in HRPD focussing script,closed,2009-09-30,2015-06-03,,N,mantid-builder,Iteration 22
1776,Improve Peak tool dialogs: add more functions,closed,2009-09-29,2015-06-03,mantid-roman,N,mantid-roman,Iteration 20
1775,LoadRaw: Add an Parameter to control the loading of monitors,closed,2009-09-30,2015-06-03,,N,NickDraper,Iteration 20
1774,"Extend the Properties box in MantidPlot with a Mantid tab, add paths and other framework property settings",closed,2009-09-29,2015-06-03,martyngigg,N,NickDraper,Iteration 24
1773,Further printing issues,closed,2009-09-29,2015-06-03,NickDraper,N,NickDraper,Release 2.6
1772,Instrument view: Problems with the min colour map range in log scale,closed,2009-09-29,2015-06-03,martyngigg,N,NickDraper,Iteration 24
1771,Inconsistency in dealing with sample geometry details,closed,2009-09-28,2015-06-03,,N,martyngigg,Iteration 21
1770,SANS: GUI - Nexus option doesn't work with processed nexus files,closed,2009-09-28,2015-06-03,martyngigg,N,martyngigg,Iteration 19
1769,SANS: Improve overall memory utilisation,closed,2009-09-25,2015-06-03,martyngigg,N,martyngigg,Iteration 21
1768,SANS: Centre finding should plot quadrants after each iteration,closed,2009-09-25,2015-06-03,martyngigg,N,martyngigg,Iteration 19
1767,Problem running PlotAsymByLogValue for Hifi data,closed,2009-09-25,2015-06-03,mantid-roman,N,NickDraper,Iteration 20
1766,SANS: GUI - Masking display is missing 'v' type masks,closed,2009-09-28,2015-06-03,martyngigg,N,martyngigg,Iteration 19
1765,Instrument window colour bar is squashed on first appearance,closed,2009-09-25,2015-06-03,martyngigg,N,martyngigg,Iteration 29
1764,3D polygon plot is centred in the window,closed,2009-09-25,2016-01-22,,N,martyngigg,
1763,Toolbar placement needs rethinking,closed,2009-09-25,2015-06-03,KarlPalmen,N,martyngigg,Release 2.5
1762,Using relative paths with the new save property on Algorithms causes an exception,closed,2009-09-25,2015-06-03,martyngigg,N,martyngigg,Iteration 20
1761,Pasting code from external editor into Python scripting causes syntax errors,closed,2009-09-25,2015-06-03,martyngigg,N,martyngigg,Iteration 20
1760,Plots for replaced workspaces do not have their scales updated properly,closed,2009-09-25,2015-06-03,,N,martyngigg,Iteration 19
1759,"Deleting a workspace or using clear memory option when a MantidMatrix is open, can cause a crash",closed,2009-09-25,2015-06-03,,N,martyngigg,Iteration 19
1758,Plot legend placement in MantidPlot,closed,2009-09-25,2016-01-22,,N,mantid-builder,
1757,Opening the instrument gives debug message to console claiming a slot doesnt exist,closed,2009-09-25,2015-06-03,,N,martyngigg,Iteration 19
1756,CrossCorrelate crash on Windows,closed,2009-09-24,2015-06-03,,N,mantid-builder,Iteration 19
1755,MantidPlot crashes on executing the 'plotSpectrum' python commmand,closed,2009-09-24,2015-06-03,,N,mantid-builder,Iteration 19
1754,"MantidPlot: In python, the mergePlots command is broken",closed,2009-09-24,2015-06-03,martyngigg,N,martyngigg,Iteration 19
1753,Simplify interface for curve fitting algorithms,closed,2009-09-24,2015-06-03,Anders-Markvardsen,N,Anders-Markvardsen,Iteration 20
1752,Muon nexus HDF4 fils won't load on Windows 64,closed,2009-09-24,2015-06-03,NickDraper,N,NickDraper,Iteration 22
1751,For the diagnostic tests on detectors readin an input file with bad detectors,closed,2009-09-23,2015-06-03,,N,mantid-builder,Iteration 21
1750,Add a wiki page for the Detector Efficiency Tests page,closed,2009-09-23,2015-06-03,mareuter,N,mantid-builder,Release 2.6
1749,Crash: Instrument window remains open after deleting workspace,closed,2009-09-22,2015-06-03,,N,NickDraper,Iteration 19
1748,Bug in Qt printing on Linux causes application hang,closed,2009-09-22,2015-06-03,martyngigg,N,martyngigg,
1747,Allow single test file execution of stress tests,closed,2009-09-21,2015-06-03,martyngigg,N,martyngigg,Iteration 19
1746,Remove limitation on choice of fwhm in FindPeaks,closed,2009-09-21,2015-06-03,,N,mantid-builder,Iteration 19
1745,SANS: Rescale factor appears to be ignored,closed,2009-09-21,2015-06-03,martyngigg,N,martyngigg,Iteration 19
1744,Add an optional property to RemoveBins to only act on a single spectrum instead of all of them,closed,2009-09-18,2015-06-03,,N,mantid-builder,Iteration 19
1743,LoadInstrument FileProperty is incorrect type,closed,2009-09-18,2015-06-03,martyngigg,N,martyngigg,Iteration 19
1742,Add SANS2D test data,closed,2009-09-18,2015-06-03,,N,martyngigg,Iteration 19
1741,Create a Mac installer,closed,2009-09-17,2015-06-03,,N,mantid-builder,Iteration 22
1740,Replace some of the recently updated FilePropert::Load to save,closed,2009-09-16,2015-06-03,,N,mantid-builder,Iteration 21
1739,Remove cropping of output workspace when normalising over integrated range,closed,2009-09-16,2015-06-03,,N,mantid-builder,Iteration 19
1738,Replace workspace icon on dialogs is too big,closed,2009-09-16,2015-06-03,martyngigg,N,martyngigg,Iteration 19
1737,Curve fitting output curves bug,closed,2009-09-16,2015-06-03,mantid-roman,N,NickDraper,Iteration 19
1736,Contour lines: Pen - use Table Custom Pen does not work,closed,2009-09-16,2016-01-22,,N,NickDraper,
1735,"Adding a 0 to the end of 1,000 does not work",closed,2009-09-16,2015-06-03,,N,NickDraper,Iteration 28
1734,SANS: GUI - Some load clicks cause MantidPlot to hang for several seconds,closed,2009-09-16,2015-06-03,martyngigg,N,martyngigg,Iteration 19
1733,SANS: GUI - multiple reductions give non-sensical answers,closed,2009-09-16,2015-06-03,martyngigg,N,martyngigg,Iteration 19
1732,Add a test to ensure NexusProcessed backward compatibility,closed,2009-09-16,2015-06-03,martyngigg,N,mantid-builder,Iteration 20
1731,The Mac MantidPlot build is in debug rather than release,closed,2009-09-16,2015-06-03,,N,mantid-builder,Iteration 22
1730,Clear up file handle usage in ISISRAW2,closed,2009-09-16,2015-06-03,NickDraper,N,NickDraper,Iteration 19
1729,Overwrite workspace button crashes if no input workspaces are present,closed,2009-09-16,2015-06-03,martyngigg,N,martyngigg,Iteration 19
1728,RPM build is broken with gcc 4.4,closed,2009-09-15,2015-06-03,martyngigg,N,martyngigg,Iteration 19
1727,NormaliseToMonitor failing for MARI data,closed,2009-09-15,2015-06-03,,N,mantid-builder,Iteration 19
1726,Instrument View: Add option to display as wire frame,closed,2009-09-15,2015-06-03,mantid-roman,N,NickDraper,Iteration 26
1725,Instrument View: Allow users to output the image to file,closed,2009-09-14,2015-06-03,martyngigg,N,NickDraper,Iteration 19
1724,Additional RPM build scripts,closed,2009-09-14,2015-06-03,FreddieAkeroyd,N,mantid-builder,Iteration 19
1723,RPM build server failure,closed,2009-09-11,2015-06-03,FreddieAkeroyd,N,mantid-builder,Iteration 19
1722,Axis break on colormap for 2D plot is not dispalying the colors correctly,closed,2009-09-11,2015-06-03,mantid-roman,N,mantid-builder,Iteration 24
1721,Add overwrite button after text box for output workspace properties,closed,2009-09-11,2015-06-03,martyngigg,N,NickDraper,Iteration 19
1720,Remove the usage of Bin\Shared,closed,2009-09-09,2015-06-03,,N,NickDraper,Iteration 23
1719,GUI to enter sample chemical formula and calculate input to CylinderAbsorption,closed,2009-09-09,2015-06-03,mareuter,N,mantid-builder,Release 2.6
1718,Add the creation of a MANTIDPATH environment variable to the installer,closed,2009-09-09,2015-06-03,martyngigg,N,mantid-builder,Iteration 25
1717,WriteSPE algorithm,closed,2009-09-08,2015-06-03,stuartcampbell,N,NickDraper,Iteration 21
1716,Get a debug version of MantidPlot working,closed,2009-09-08,2015-06-03,,N,mantid-builder,Iteration 19
1715,Min limitation in LoadRaw is not working,closed,2009-09-04,2015-06-03,,N,NickDraper,Iteration 20
1714,Add options to pick mode in instrument view,closed,2009-09-04,2015-06-03,martyngigg,N,NickDraper,Iteration 22
1713,Algorithm help page review,closed,2009-09-04,2015-06-03,stuartcampbell,N,NickDraper,Iteration 21
1712,Generic unit conversion algorithm,closed,2009-09-04,2015-06-03,,N,NickDraper,Release 3.2
1711,Mulf fitting for reflectometers,closed,2009-09-04,2015-06-03,mantid-roman,N,NickDraper,Release 3.0
1710,Automate testing of non dialog scripts as part of build,closed,2009-09-04,2015-06-03,,N,NickDraper,Iteration 22
1709,clean up python scripts directory,closed,2009-09-04,2015-06-03,martyngigg,N,NickDraper,Iteration 28
1708,Activate windows self updating installs,closed,2009-09-04,2015-06-03,NickDraper,N,NickDraper,Release 2.4
1707,Non regular 2D plots,closed,2009-09-04,2015-06-03,NickDraper,N,NickDraper,Iteration 20
1706,ragged 2D plots,closed,2009-09-04,2015-06-03,mantid-roman,N,NickDraper,Iteration 22
1705,Update screen reader (& data reader) tool to output values (& error?),closed,2009-09-04,2016-01-22,mantid-roman,N,NickDraper,
1704,Stitching (perhaps StitchWorkspace) algorithm,closed,2009-09-04,2015-06-03,mantid-roman,N,NickDraper,Iteration 21
1703,DASC file output algorithm,closed,2009-09-04,2015-06-03,,N,NickDraper,Iteration 22
1702,FFT variants - smoothing,closed,2009-09-04,2015-06-03,mantid-roman,N,NickDraper,Iteration 20
1701,Convolution algorithm,closed,2009-09-04,2015-06-03,mantid-roman,N,NickDraper,Iteration 23
1700,2D contour smoothing,closed,2009-09-03,2015-06-03,,N,NickDraper,Iteration 28
1699,SofQW algorithm,closed,2009-09-03,2015-06-03,,N,NickDraper,Iteration 22
1698,qtiplot crash when double-clicking on a plot curve,closed,2009-09-03,2015-06-03,,N,mantid-builder,Iteration 19
1697,The Windows installer doesn't include the new Geometry subdirectories,closed,2009-09-03,2015-06-03,mantid-roman,N,mantid-builder,Iteration 19
1696,Add an option to LoadRaw to skip the loading of log files,closed,2009-09-02,2015-06-03,,N,mantid-builder,Iteration 20
1695,Bad alloc when encountering CompressedWorkspace2D,closed,2009-09-02,2015-06-03,mantid-roman,N,mantid-builder,Iteration 23
1694,Add title to GSAS (SaveGSS) files and include option to append,closed,2009-09-02,2015-06-03,,N,mantid-builder,Iteration 19
1693,mtdHelp() produces no output on the command line,closed,2009-09-02,2015-06-03,martyngigg,N,martyngigg,Iteration 19
1692,Add Mantid logging functionality to Python,closed,2009-09-02,2015-06-03,martyngigg,N,martyngigg,Iteration 19
1691,Improve Geometry code organisation using sub folders,closed,2009-08-28,2015-06-03,NickDraper,N,NickDraper,Iteration 21
1690,qtiplot: Printing issues,closed,2009-08-28,2015-06-03,,N,mantid-builder,Iteration 19
1689,detector efficiency correction,closed,2009-08-28,2015-06-03,,N,NickDraper,Iteration 22
1688,Add feedback from DIAG gui,closed,2009-08-28,2015-06-03,,N,NickDraper,Iteration 19
1687,Automatic install and execution of performance tests,closed,2009-08-27,2015-06-03,,N,NickDraper,Iteration 30
1686,extend command line of mantidplot to allow exec&close,closed,2009-08-27,2015-06-03,martyngigg,N,NickDraper,Iteration 19
1685,create a management script to support stress testing,closed,2009-08-27,2015-06-03,martyngigg,N,NickDraper,Iteration 19
1684,Create db tables to support the stress testing,closed,2009-08-27,2015-06-03,,N,NickDraper,Iteration 19
